seconds,tamb,rh,ws,wd
60,8.3,61.77,4,137.4
60,8.31,61.89,3.962,139.8
60,8.19,62.05,3.678,143.9
60,8.21,61.95,3.758,158.2
60,8.27,62.23,3.435,139.8
60,8.29,62.13,3.83,140.1
60,8.3,62.08,3.788,146.6
60,8.2,62.3,3.236,135.4
60,8.16,62.35,3.407,140.6
60,8.34,62.36,3.455,141.2
60,8.16,62.08,3.169,143.8
60,8.25,61.96,3.477,139.3
60,8.26,61.98,3.267,135.1
60,8.15,62.12,3.095,141.8
60,8.35,62.41,3.384,143.9
60,8.15,62.12,3.291,137.4
60,8.16,62.3,2.965,136.8
60,8.24,62.17,3.561,138.4
60,8.19,62.3,3.357,138.5
60,8.17,62.46,3.438,141.9
60,8.2,62.35,3.357,138.4
60,8.12,62.11,3.422,145.4
60,8.2,62.35,3.579,141
60,8.2,62.77,3.394,141.5
60,8.16,62.51,3.771,137
60,8.14,62.49,3.766,147.8
60,8.07,62.47,3.507,152.6
60,8.16,63.27,4.039,146.1
60,8.4,62.52,3.817,137.9
60,8.29,62.12,4.222,137.5
60,8.25,62.01,3.595,140.9
60,8.3,62.22,3.322,151
60,8.11,62.73,3.322,143.3
60,8.12,62.96,3.633,147.6
60,8.17,62.87,3.863,139.9
60,8.12,62.82,3.624,129.8
60,8.2,63,3.65,137.5
60,8.17,63.02,3.388,133.4
60,8.2,63.06,3.482,130.3
60,8.21,63.1,3.786,138.1
60,8.24,62.77,3.668,133.1
60,8.49,63.13,3.508,136.8
60,8.29,62.77,3.335,137.5
60,8.35,63.02,3.343,143
60,8.38,63.34,2.625,144.7
60,8.44,63.35,2.615,136.4
60,8.33,63.48,2.486,139.4
60,8.34,63,2.891,140.9
60,8.43,63.09,2.592,140.4
60,8.56,62.79,2.545,127.4
60,8.52,63.09,2.579,145.4
60,8.67,63.48,2.597,144.9
60,8.76,62.98,2.996,164.6
60,8.79,62.36,3,156.3
60,8.98,62.34,2.483,156.5
60,8.93,61.96,3.34,141.9
60,9.03,61.68,3.753,163.8
60,9.17,61.52,3.53,145.1
60,8.97,61.87,3.706,152.1
60,9.03,61.57,3.654,151.4
60,9.1,61.01,3.809,159.5
60,9.04,60.9,4.015,162.9
60,9.03,61.7,3.629,157.2
60,9.1,61.79,3.237,167.7
60,9.08,61.72,2.932,158.5
60,9.16,61.34,3.358,149.2
