seconds,tamb,rh,ws,wd
60,3.738,72.7,0.593,230.7
60,3.886,72.45,0.781,219.2
60,3.909,72.47,0.678,252.7
60,3.975,72.29,0.715,258.7
60,3.825,72.28,0.911,263.7
60,3.976,72.59,0.797,248.7
60,4.006,72.87,0.794,244.8
60,3.973,71.31,0.697,263.5
60,3.961,71.78,0.495,231.9
60,4.201,72.57,0.776,261
60,4.064,70.97,0.768,272.4
60,4.049,70.27,0.92,266.6
60,4.153,71.85,0.82,242.1
60,4.129,70.91,0.877,245.1
60,4.097,71.15,0.742,256.5
60,4.16,71.79,0.629,273.7
60,4.141,71.3,0.813,270.9
60,4.148,71.76,0.577,253.9
60,4.202,71.39,0.699,254.5
60,4.097,70.79,0.451,236.7
60,4.101,71.86,0.56,274.8
60,4.2,71.49,0.91,243.9
60,4.286,70.7,0.668,235.4
60,4.149,71.1,0.777,241.4
60,4.068,72.11,0.751,262.5
60,4.288,70.7,0.766,280.8
60,4.098,70.43,0.537,243.1
60,4.251,70.3,0.622,274.8
60,4.23,73.09,0.555,263.2
60,4.187,70.92,0.49,252.1
60,4.336,72.47,0.599,285.2
60,4.288,70.58,0.606,266.5
60,4.279,69.52,0.75,271.5
60,4.382,68.85,0.711,266.1
60,4.369,69.59,0.712,261.2
60,4.28,71.2,0.875,274.4
60,4.292,69.52,0.647,282.6
60,4.372,69.78,0.536,279.3
60,4.324,69.75,0.691,287.5
60,4.338,70.52,0.461,245.6
60,4.338,70,0.482,234.2
60,4.325,69.16,0.413,256.8
60,4.383,69.23,0.217,256.8
60,4.381,71.07,0.127,242.4
60,4.507,69.49,0.451,242.1
60,4.522,68.96,0.287,243.9
60,4.512,69.03,0.011,243.2
60,4.658,70.43,0.343,232.9
60,4.492,70.54,0.4,253
60,4.697,69.68,0.371,265.8
60,4.524,69.1,0.093,244
60,4.657,69.91,0.013,254.4
60,4.7,69.86,0.051,332.1
60,4.662,72.22,0.314,8.23
60,4.693,73.43,0.88,14.71
60,4.787,72.57,0.719,6.019
60,4.738,73.37,0.893,17.07
60,4.698,73.77,0.954,8.5
60,4.618,74.47,1.174,17.48
60,4.46,74.15,0.818,347.5
60,4.192,72.94,1.013,353.9
60,4.062,74.53,0.632,325.2
60,4.118,75.7,0.668,335.7
60,4.151,75.07,0.871,0.106
60,4.162,74.59,0.849,341.6
60,4.071,74.74,0.817,4.632
60,4.112,74.66,0.826,5.321
60,4.203,74.7,0.619,11.02
60,4.252,74.88,0.701,0.106
60,4.147,74.55,0.418,4.841
60,4.239,75.15,0.09,3.889
60,4.39,74.43,0.493,42.06
60,4.477,74.54,0.224,31.52
60,4.419,73.99,0.547,22.26
60,4.465,74.01,1.039,32.67
60,4.473,73.85,0.987,42.36
60,4.529,74.85,1.16,21.17
60,4.465,74.37,1.143,44.51
60,4.284,74.75,0.802,31.47
60,4.362,75.09,0.813,41.77
60,4.378,75.51,0.933,33.77
60,4.393,75.46,0.813,22.85
60,4.386,75.07,1.215,18.35
60,4.242,74.84,1.302,25.56
60,4.238,74.37,0.952,1.568
60,4.065,74.85,0.978,26.56
60,4.069,75.13,0.965,54.73
60,4.055,75.04,1.04,22.58
60,4.152,74.53,1.037,21.22
60,4.068,74.74,1.075,31.76
60,4.146,74.55,1.137,23.65
60,4.01,74.98,1.16,37.62
60,4.066,74.74,0.988,16.23
60,3.963,75.3,1.132,23.84
60,3.969,74.82,1.197,25.43
60,4.069,75.04,1.174,26.86
60,3.961,75.3,1.181,45.68
60,4.068,74.49,1.202,51.18
60,3.97,75.13,1.235,24.43
60,4.043,75.36,1.408,28.44
60,4.042,74.71,1.272,45.04
60,3.916,75.04,1.316,21.74
60,3.976,75.88,1.365,38.77
60,4.018,75.37,1.303,32.91
60,3.931,75.49,1.241,46.86
60,3.887,76.27,1.266,54.7
60,3.928,76,1.437,37.44
60,3.837,75.68,1.568,55.12
60,3.923,75.71,1.57,36.5
60,4.026,76.9,1.612,30.17
60,3.914,76.11,1.663,46.85
60,3.878,76.59,1.454,34.72
60,3.737,77.53,1.202,47.29
60,3.787,76.79,1.344,39.56
60,3.697,77.05,1.232,38.88
60,3.788,76.15,1.428,39.52
60,3.699,76.4,1.494,42.21
60,3.686,76.27,1.305,47.56
60,3.701,76.66,1.263,35.15
60,3.729,76.17,1.063,28.58
60,3.796,77.64,1.223,21.6
60,3.766,76.62,1.152,54.88
60,3.763,77.34,1.12,52.24
60,3.813,75.81,0.942,39.72
60,3.789,75.31,1.196,38.28
60,3.928,74.3,1.222,47.35
60,3.918,74.39,1.276,49.73
60,3.837,75.25,1.227,20.02
60,3.823,76.66,1.217,26.97
60,3.903,76.11,1.339,36.77
60,3.83,74.55,1.032,40.33
60,3.824,76.7,0.931,23.23
60,3.841,78.67,1.036,14.02
60,3.825,77.92,0.884,351.4
60,3.828,78.13,0.882,34.44
60,3.885,76.73,1.006,15.67
60,3.872,76.56,1.158,8.62
60,3.872,77.61,1.259,347.7
60,3.839,76.82,1.336,342.2
60,3.863,79.47,1.277,329.6
60,3.689,79.08,1.413,345.4
60,3.7,78.31,0.853,352.7
60,3.603,79.17,1.346,346.2
60,3.462,78.32,1.539,342.5
60,3.383,78.58,1.494,348.2
60,3.401,79.48,1.607,330.8
60,3.384,81.4,1.596,338.7
60,3.281,80.5,1.62,335
60,3.157,81.7,1.423,332.1
60,3.098,81.3,1.463,332.4
60,3.101,80.9,1.493,352.4
60,3.206,80.2,1.558,348.1
60,2.961,79.45,1.432,320.9
60,3.191,79.38,1.414,354.4
60,3.14,78.65,1.321,348.3
60,3.18,78.93,1.196,0.106
60,3.139,78.77,1.212,2.882
60,3.296,78.66,1.192,12.55
60,3.265,79.45,1.039,32.31
60,3.24,77.72,1.147,25.89
60,3.282,78.12,1.205,35.5
60,3.314,77.63,1.142,30.6
60,3.329,77.63,0.907,7.63
60,3.452,77.71,1.339,28.3
60,3.464,77.38,1.341,35.56
60,3.606,76.07,1.117,24.8
60,3.551,77.35,1.068,20.99
60,3.702,76.03,1.178,32.08
60,3.683,77.28,1.111,0.036
60,3.653,77.08,1.264,11.57
60,3.646,76.33,1.212,354
60,3.738,76.83,1.338,2.157
60,3.797,76.9,1.323,2.667
60,3.595,76.47,1.395,13.65
60,3.65,75.72,1.374,13.08
60,3.561,77.95,1.192,330.2
60,3.55,77.02,1.299,12.37
60,3.656,77.83,1.348,343.6
60,3.637,77.5,1.266,17.09
60,3.69,77.42,1.253,338
60,3.61,77.04,1.4,340.8
60,3.69,78.29,1.338,18.29
60,3.603,77.74,1.24,19.98
60,3.609,77.68,1.23,5.071
60,3.613,78.19,1.246,342.4
60,3.604,77.49,1.248,340.3
60,3.61,76.9,1.46,5.166
60,3.596,78.35,1.192,2.937
60,3.604,76.96,1.439,3.153
60,3.608,76.78,1.04,2.965
60,3.549,77.37,1.223,7.128
60,3.653,77.97,1.018,15.46
60,3.753,79.2,1.303,38.91
60,3.651,78.38,1.245,354.3
60,3.725,78.55,1.104,25.29
60,3.746,77.9,1.029,17.33
60,3.753,76.89,1.093,347.8
60,3.687,78.11,1.086,324.6
60,3.7,77.9,0.714,351.1
60,3.778,77.1,1.163,3.205
60,3.774,77.63,1.103,2.122
60,3.881,79.36,1.106,37.01
60,3.702,78.41,0.694,31.27
60,3.818,78.01,0.916,13.92
60,3.818,78.88,1.005,54.43
60,3.834,78.62,0.702,19.22
60,3.882,78.51,1.138,26.19
60,3.871,78.25,0.593,50.11
60,3.961,79.08,0.75,63.46
60,4.019,76.71,0.763,40.45
60,4.063,76.17,0.978,10.93
60,4.13,75.91,1.197,15.21
60,4.057,76.21,1.021,27.86
60,4.151,76.98,1.114,23.93
60,4.013,76.79,0.399,3.827
60,4.077,76.89,0.9,5.278
60,4.034,78.4,1.279,36.99
60,4.202,78.51,1.094,16.97
60,4.232,79.43,1.313,33.77
60,4.238,78.48,1.387,15.99
60,4.15,78.82,1.468,27.23
60,4.157,79.46,1.22,40.86
60,4.152,79.13,1.548,20.27
60,4.177,78.51,1.009,8.34
60,4.1,77.45,1.408,351.9
60,4.157,79.31,1.349,349.7
60,4.201,75.65,1.132,347.3
60,4.225,76.22,0.804,353.5
60,4.15,77.1,0.939,0.669
60,4.108,77.31,1.042,5.28
60,4.191,78.37,1.218,16.97
60,4.106,77.6,0.857,33.6
60,4.16,78.88,1.106,47.2
60,4.1,77.65,0.977,6.596
60,4.101,76.12,1.53,9.93
60,3.975,76.88,1.241,340.7
60,4.019,76.6,1.142,354.5
60,3.915,77.67,1.331,6.373
60,4.002,76.56,1.274,13.4
60,4.022,77.7,1.029,336.8
60,3.924,76.98,1.138,354.5
60,4.008,76.15,1.392,330.9
60,3.953,77.08,1.488,338.3
60,3.891,76.14,1.759,325.7
60,3.87,76.88,1.56,313.2
60,3.827,77.63,1.548,315
60,3.701,77.44,1.521,334.4
60,3.693,78.99,1.299,0.111
60,3.733,78.88,0.99,328.9
60,3.837,78.68,0.867,341.9
60,3.963,76.78,0.518,347.6
60,3.869,77.7,0.884,349.7
60,4.014,76.83,0.449,326.4
60,4.008,77.65,0.235,328
60,4.104,76.82,0.176,343.1
60,4.051,76.34,0.021,317.4
60,4.339,75.86,0,254.1
60,4.339,76.04,0,258.2
60,4.517,76.82,0.108,26.59
60,4.739,78.42,0,33.64
60,5.07,76.77,0.046,298.8
60,5.141,73.96,0.204,319.4
60,5.152,74.14,0.296,320.3
60,5.163,74.26,0.454,320.3
60,5.247,74.11,0.14,308.1
60,5.25,73.66,0.003,209.6
60,5.418,74.26,0.122,283.4
60,5.502,72.95,0.738,240.1
60,5.623,71.55,1.116,174.7
60,5.804,70,0.142,216.7
60,5.695,68.89,0.942,266.1
60,5.892,70.22,0.508,255.2
60,5.893,67.71,1.194,201.5
60,6.1,67.49,1.31,151.4
60,6.242,67.26,1.168,173.9
60,6.513,66.07,1.258,125.3
60,6.621,64.07,2.1,142.5
60,6.669,63.42,1.661,149.4
60,6.793,62.81,1.707,133.4
60,6.88,62.54,1.695,144.1
60,6.89,62.36,2.051,153.3
60,6.926,61.5,2.076,135.5
60,6.977,61.1,2.275,131.4
60,6.896,61.54,2.492,176.9
60,6.781,62.4,1.872,170.9
60,6.615,63.54,1.512,170.1
60,6.665,62.56,2.084,166.6
60,6.7,62.23,2.448,171.9
60,6.752,62.6,1.697,163.6
60,6.794,61.89,2.368,168
60,6.696,61.24,2.481,223
60,6.713,62.2,1.766,169.1
60,6.607,61.82,2.096,203.5
60,6.669,62.78,2.06,176.8
60,6.697,62.56,2.187,228.3
60,6.702,62.57,2.143,193.9
60,6.746,61.94,2.651,190.2
60,6.622,61.78,2.594,175.6
60,6.757,62.04,2.38,169.2
60,6.661,61.83,2.069,152.5
60,6.656,62.06,2.123,157.3
60,6.519,62.4,1.999,187.6
60,6.522,64.48,2.566,137.1
60,6.47,62.28,2.473,186.5
60,6.423,61.92,2.916,209.6
60,6.531,62.26,2.659,164
60,6.716,61.96,2.987,184.3
60,6.716,62.01,2.706,195.3
60,6.664,61.29,2.556,187.2
60,6.758,60.8,2.672,157.2
60,6.739,61.4,2.672,163.4
60,6.837,61,2.819,200.5
60,6.7,61.13,2.604,187.1
60,6.614,61.6,3.371,209.3
60,6.654,61.66,2.819,199.2
60,6.604,62.07,3.227,200.3
60,6.886,60.49,3.37,176.6
60,7.062,59.71,3.192,172.1
60,7.014,60,3.048,204
60,7.066,59.89,3.094,182.1
60,7.25,60.22,3.218,212.6
60,7.115,60.28,3.791,183.1
60,7.115,61.19,2.592,223.7
60,6.926,62.34,1.722,178.7
60,6.974,60.72,2.724,159.9
60,7.071,60.2,3.562,179.3
60,6.969,60.86,2.858,165
60,6.845,60.77,3.935,209.6
60,6.928,60.75,3.703,192.5
60,7.139,59.78,3.567,153.1
60,7.404,58.73,2.986,199.2
60,7.435,58.78,4.417,169
60,7.351,58.92,3.845,185.7
60,7.523,59.01,2.996,168.7
60,7.716,58.18,4.118,162.8
60,7.481,58.35,3.974,189.3
60,7.39,59.13,3.5,202.1
60,6.926,59.9,3.98,202.8
60,6.837,60.49,2.982,193.5
60,6.833,61.2,3.392,139
60,7.018,59.83,5.367,188.6
60,7.108,59.32,3.325,165.5
60,7.336,59.35,2.979,166
60,7.433,57.92,4.554,156.8
60,7.341,56.77,5.488,168.4
60,7.392,58.3,3.08,183.9
60,7.382,58.36,2.971,213.8
60,7.338,58.19,3.258,169.6
60,7.305,59.47,4.252,214.6
60,7.399,58.92,3.371,154.2
60,7.491,59,2.594,186
60,7.272,58.19,4.372,196.1
60,7.026,58.96,3.381,188
60,6.977,59.12,4.799,178.6
60,7.074,59.44,3.758,145.8
60,7.259,60.6,2.628,170.7
60,7.169,59.97,2.545,169.4
60,7.029,60.51,1.676,172.3
60,6.986,61.06,2.207,219.3
60,7.001,62.79,3.196,94
60,6.212,66.58,2.06,44.41
60,5.421,69.94,1.898,41.51
60,4.934,74.22,1.504,109.3
60,4.747,76.36,2.011,48.53
60,4.609,75.37,2.022,59.09
60,4.371,75.98,1.803,53.43
