seconds,tamb,rh,ws,wd
60,-0.792,98.9,0,0.109
60,-0.751,98.9,0.111,0.109
60,-0.739,98.9,0.415,25.11
60,-0.647,99,0.768,54.21
60,-0.751,98.9,0.725,69.81
60,-0.746,98.9,0.436,78.1
60,-0.737,98.9,0,78.14
60,-0.621,98.9,0,78.28
60,-0.609,99,0,78.25
60,-0.65,98.9,0.158,116.4
60,-0.555,99,0.717,97.9
60,-0.568,99,0.732,49.93
60,-0.563,99,0.799,51.42
60,-0.536,98.9,0.529,39.67
60,-0.521,99,0.371,46.84
60,-0.615,98.9,0.281,32.84
60,-0.517,99,0.015,33.04
60,-0.328,99.1,0.075,2.325
60,-0.387,99,0.613,354.1
60,-0.375,99,0.786,348.8
60,-0.42,99,0.147,11.97
60,-0.338,99,0.069,176.9
60,-0.345,99,0.24,165.2
60,-0.331,99,0.095,217.2
60,-0.354,99,0.392,219.2
60,-0.332,99,0.415,235.1
60,-0.299,99,0.711,266
60,-0.293,99,0.531,236.9
60,-0.371,98.9,0.167,226.7
60,-0.294,99,0.01,226.8
60,-0.291,99,0.039,226.9
60,-0.339,98.9,0.577,214.8
60,-0.235,99,0.242,243.1
60,-0.206,99,0.586,241.6
60,-0.194,99,0.944,310
60,-0.236,98.9,1.547,296.8
60,-0.11,98.9,1.38,302.7
60,-0.324,98.9,1.455,310.4
60,-0.567,98.8,1.633,305.1
60,-0.594,98.8,1.633,296.2
60,-0.66,98.8,1.599,285.6
60,-0.673,98.9,1.498,311.2
60,-0.899,98.7,1.263,299.2
60,-0.969,98.7,0.854,303
60,-1.065,98.7,0.872,326.9
60,-1.059,98.8,1.209,313.1
60,-1.018,98.8,1.292,303.2
60,-1.111,98.8,1.331,324.3
60,-1.07,98.8,1.408,317.2
60,-1.11,98.7,1.259,319
60,-1.192,98.8,1.189,312.8
60,-1.161,98.8,1.272,309.4
60,-1.235,98.8,1.437,308.6
60,-1.291,98.8,1.383,324.5
60,-1.384,98.7,1.413,335
60,-1.469,98.7,1.346,304.5
60,-1.342,98.8,1.258,288
60,-1.333,98.8,0.982,284.8
60,-1.388,98.8,0.732,288.1
60,-1.42,98.8,0.361,288.2
60,-1.389,98.8,0.503,316
60,-1.467,98.8,0.335,316.5
60,-1.475,98.8,0.056,287.6
60,-1.43,98.8,0.273,239.7
60,-1.421,98.8,0.238,238
60,-1.435,98.8,0,238
60,-1.194,98.9,0,238.1
60,-1.263,98.9,0.118,203.2
60,-1.344,98.9,0.475,213.9
60,-1.244,98.9,0.452,212
60,-1.284,98.9,0.56,228.3
60,-1.128,98.9,0.938,205.3
60,-1.152,98.9,0.874,228.1
60,-1.061,98.9,0.688,244.5
60,-1.161,98.9,0.487,264.7
60,-1.073,98.9,0.039,264.8
60,-0.982,98.9,0,264.8
60,-1.073,98.9,0,264.8
60,-1.102,98.8,0,265
60,-1.017,98.9,0.196,300.2
60,-1.063,98.8,0.304,268.8
60,-1.009,98.8,0.737,274.8
60,-0.944,98.9,1.142,304.5
60,-1.052,98.8,0.848,315.4
60,-1.114,98.8,0.707,297.7
60,-1.104,98.8,1.011,277.1
60,-1.026,98.8,1.145,279.3
60,-1.025,98.8,1.558,260.4
60,-1.055,98.8,1.599,262.1
60,-1.017,98.9,1.945,258.4
60,-1.023,98.8,1.921,282.6
60,-0.965,98.9,2.066,319.7
60,-1.248,98.7,2.285,315.7
60,-1.388,98.6,2.427,306.3
60,-1.562,98.5,2.595,306.7
60,-1.708,98.5,2.336,282.5
60,-1.694,98.7,2.368,305.2
60,-1.756,98.6,2.527,301.4
60,-1.876,98.5,2.069,282.8
60,-1.81,98.7,2.053,312.1
60,-1.663,98.8,2.086,301.7
60,-1.746,98.7,2.154,280.7
60,-1.982,98.6,2.702,290.3
60,-2.061,98.5,2.95,285.6
60,-2.02,98.6,2.608,313.4
60,-1.976,98.7,2.626,303.3
60,-2.018,98.7,2.759,297.1
60,-2.015,98.7,2.468,281.7
60,-2.03,98.7,2.483,305.2
60,-2.047,98.7,2.502,299
60,-2.107,98.7,2.362,300.1
60,-2.064,98.7,2.515,311.6
60,-2.209,98.6,2.311,281.5
60,-2.254,98.6,2.45,289.1
60,-2.211,98.7,2.375,285.8
60,-2.199,98.7,2.275,287
60,-2.211,98.7,2.331,299.8
60,-2.12,98.8,2.102,287.3
60,-1.972,98.8,2.555,282
60,-2.154,98.7,2.608,291.7
60,-2.166,98.7,2.777,288.9
60,-2.073,98.8,2.909,289.6
60,-2.205,98.7,3.128,290.7
60,-2.042,98.9,2.383,283.4
